image,page,label,color,xmin,ymin,xmax,ymax,text,id
placeholder_image_5.png,6,SIGNATURE,"(0, 0, 0)",0.39,0.775,0.72,0.82,Jorge Zambrano signature,654bd95e81b1
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.561569,0.825455,0.70902,0.839091,Jorge O . Zambrano,QwM5pwbrmvIr
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.526275,0.167576,0.662353,0.179091,SISTER CITIES,4bb73a65650e
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.557647,0.215758,0.731765,0.226364,RICHARD M . DALEY,0vWxVqfOj2ha
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.563922,0.261818,0.724706,0.272424,ZHANG RONGMAO,uyjAU1w5eYfd
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.626275,0.365758,0.694118,0.377576,sister city,71e07ff7d154
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.623529,0.412121,0.859314,0.424545,the Honorable Zhang Rongmao,A3VoUzeRpxgk
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.200784,0.412424,0.332026,0.423939,Richard M . Daley,pozln51JZNHp
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.200784,0.444848,0.280392,0.455152,sister cities,25ba1febbc99
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.621961,0.490606,0.708235,0.505152,sister cities,6b39b4686cc7
placeholder_image_6.png,7,SIGNATURE,"(0, 0, 0)",0.178,0.748,0.448,0.82,Richard Daley signature,5212ef2202ef
placeholder_image_6.png,7,SIGNATURE,"(0, 0, 0)",0.558,0.748,0.9,0.82,Zhang Rongmao signature,49f483de111c
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.73098,0.820303,0.876471,0.829697,RONGMAO,J9WhgbiqahES
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.340392,0.822424,0.428627,0.831515,RICHARD M,dmqUTXWS8y59
