image,page,label,color,xmin,ymin,xmax,ymax,id,text
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.111000,0.794500,0.199000,0.816000,3b010f3fb734,347-8630
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.166196,0.029939,0.412627,0.064909,42ebaafbcfb9,SisterCities
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.114039,0.183576,0.208314,0.205212,a4af247e73d2,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.130902,0.207515,0.220078,0.228848,9d2c27715456,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.114824,0.255697,0.254588,0.277030,c31b8454bc9c,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.410118,0.255697,0.495765,0.277030,d192dca6ef7c,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.114431,0.296303,0.216941,0.314606,969b61f7cae1,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.267765,0.328424,0.370275,0.347030,b2d1c0e9d26f,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.309333,0.408121,0.413020,0.429455,f633318b9851,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.599922,0.424485,0.702431,0.443091,6587d7afbc47,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.171294,0.464485,0.273804,0.483091,1dd7b76bc9f0,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.165804,0.488121,0.268314,0.506424,07f3ffe2056c,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.537569,0.488424,0.634196,0.506727,b3e1fcde508a,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.714039,0.536909,0.815765,0.555515,78d912b43a9b,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.548549,0.569030,0.651059,0.587636,a0123d183fc5,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.451294,0.690545,0.548314,0.708848,006fa1ad6a11,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.243059,0.722364,0.345569,0.740970,c12b7598842c,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.173647,0.827515,0.267866,0.847636,02782ba9806d,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.535608,0.843273,0.637725,0.861879,6826c0862e31,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,1,CUSTOM,"(0, 0, 0)",0.630902,0.859636,0.733412,0.877939,52f8eda80d81,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.166196,0.029939,0.412627,0.064909,a07f5d6ecbe6,SisterCities
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.171686,0.145091,0.254588,0.166121,2c8874e8c0fd,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.418745,0.169030,0.502039,0.190061,f03631b66078,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.703451,0.185091,0.784863,0.206121,23865111bf87,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.149725,0.217212,0.252235,0.235818,15db5d11559f,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.134824,0.233879,0.218118,0.254909,713b48ddfaf0,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.222667,0.321152,0.411843,0.342182,be21e73836a0,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.671686,0.320848,0.773804,0.339152,2b2acb1c72c0,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.347373,0.418121,0.430667,0.439152,85f36c9a7c19,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.260314,0.434485,0.343608,0.455515,9b7b489f6c7b,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.453647,0.457818,0.549490,0.479152,f77c58dc9795,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,2,CUSTOM,"(0, 0, 0)",0.482275,0.714182,0.565569,0.735212,4b62f0cfa4c4,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.166196,0.029939,0.412627,0.064909,00f59665e573,SisterCities
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.218745,0.220545,0.302039,0.241576,d6937ed433da,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.224235,0.236606,0.307137,0.257636,d11435b7cb8c,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.533255,0.298727,0.619294,0.319758,4c0db8a33c20,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.563451,0.376606,0.666353,0.394909,6037437c8c30,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.542667,0.575697,0.645176,0.594303,faef69feafb1,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.334824,0.637212,0.418510,0.658242,575cbcddf844,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.343843,0.669636,0.427137,0.690667,a62f6389f966,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.334431,0.390545,0.508314,0.410061,b5e70f17177b,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.250902,0.523273,0.334588,0.542788,18e42b6ec94f,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.527373,0.522061,0.621647,0.539758,7127348f4c11,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.423059,0.673273,0.517725,0.690970,436fbf193b67,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.661098,0.687212,0.745176,0.707030,63334d98c57b,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.166196,0.029939,0.413020,0.064909,7bc1d596295d,SisterCities
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.574824,0.352364,0.705961,0.370667,b9ac18e0ea41,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.234824,0.400545,0.326353,0.420364,8e02988a326c,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.346980,0.430242,0.437333,0.450667,ba80f536bca4,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.319529,0.669333,0.409490,0.689758,006ecd864b02,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,CUSTOM,"(0, 0, 0)",0.166196,0.029939,0.413020,0.064909,090a2cae3298,SisterCities
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,CUSTOM,"(0, 0, 0)",0.258745,0.496303,0.341647,0.519758,fe2a6259631e,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,CUSTOM,"(0, 0, 0)",0.291686,0.642364,0.364784,0.661273,d3dc81400ba3,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.166196,0.029939,0.413020,0.064909,82b7517941d0,SisterCities
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.522275,0.163576,0.666353,0.183091,c9a2af336173,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.622275,0.361758,0.698118,0.381576,29b74bd94ce0,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.196784,0.440848,0.284392,0.459152,1e61639187d3,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.617961,0.486606,0.712235,0.509152,19ca103a23df,Sister City
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,ADDRESS,"(0, 0, 0)",0.426980,0.352364,0.576549,0.370970,cacf131c9fb9,CITY-LONDON
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,ADDRESS,"(0, 0, 0)",0.648549,0.399333,0.716549,0.417030,784e19da250a,London
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,ADDRESS,"(0, 0, 0)",0.653255,0.477515,0.722431,0.495212,f4a7baefbef0,London
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,ADDRESS,"(0, 0, 0)",0.606588,0.636909,0.674196,0.654606,09edc18014d3,London
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,ADDRESS,"(0, 0, 0)",0.196392,0.717212,0.265176,0.735212,fa015dae5a8f,London
/home/user/app/input/0bc7f82a/28d81c34644447cbbc348989f7e266ca_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,ADDRESS,"(0, 0, 0)",0.699529,0.906000,0.767529,0.924000,364592a7540f,London
