image,page,label,color,xmin,ymin,xmax,ymax,id,text
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_1.png,2,CUSTOM,"(0, 0, 0)",0.138824,0.237879,0.214118,0.250909,7502279dd2c0,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_1.png,2,CUSTOM,"(0, 0, 0)",0.675686,0.324848,0.769804,0.335152,fd372004dcc6,Sister Cities
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_1.png,2,CUSTOM,"(0, 0, 0)",0.226667,0.325152,0.407843,0.338182,cff1cd0a4440,sister city/county/state
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_1.png,2,CUSTOM,"(0, 0, 0)",0.351373,0.422121,0.426667,0.435152,333bd51a3090,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_1.png,2,CUSTOM,"(0, 0, 0)",0.264314,0.438485,0.339608,0.451515,aed224be7b98,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_1.png,2,CUSTOM,"(0, 0, 0)",0.457647,0.461818,0.545490,0.475152,65a970fc835a,"""Sister City"
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_1.png,2,CUSTOM,"(0, 0, 0)",0.486275,0.718182,0.561569,0.731212,ee0383525df3,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.222745,0.224545,0.298039,0.237576,b9e88b26cf1f,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.228235,0.240606,0.303137,0.253636,a3e615eb028a,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.537255,0.302727,0.615294,0.315758,e92c4e2be57c,Sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.567451,0.380606,0.662353,0.390909,aa16f6c87a49,Sister Cities
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.546667,0.579697,0.641176,0.590303,79afa83f38e7,Sister Cities
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.338824,0.641212,0.414510,0.654242,b2b2a418ee36,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,CUSTOM,"(0, 0, 0)",0.347843,0.673636,0.423137,0.686667,448beff13e27,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,EMAIL_ADDRESS,"(0, 0, 0)",0.448627,0.78303,0.647451,0.796061,K20PWduZgqK5,akaplan@sister-cities.org
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.810588,0.783333,0.840392,0.796364,OFe4ePUFdFTB,( 202
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.118039,0.799697,0.188802,0.81,wIhFBCrqack2,347-8630
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.338431,0.394545,0.504314,0.406061,984e9f830742,SISTER CITIES
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.531373,0.526061,0.617647,0.535758,71f31748fb2d,Sister Cities
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.254902,0.527273,0.330588,0.538788,d0e6a083f97b,Sister City
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.427059,0.677273,0.513725,0.686970,d267b05c8882,Sister Cities
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,CUSTOM,"(0, 0, 0)",0.665098,0.691212,0.741176,0.703030,e521ff747ea2,Sister City
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,SIGNATURE,"(0, 0, 0)",0.158000,0.770000,0.460000,0.808000,9661ead002eb,Sheikh signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,SIGNATURE,"(0, 0, 0)",0.685000,0.770000,0.905000,0.808000,e651808ed5f1,Mayor Brown signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.80697,0.848235,0.817576,3fHMucEijsEd,Mohammed bin Butti Al Hamed Lee
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.430980,0.356364,0.572549,0.366970,a7719ef10eb9,CITY-LONDON
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.578824,0.356364,0.701961,0.366667,473ba2ef2f55,SISTER CITY
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.652549,0.403333,0.712549,0.413030,3f2daf501f43,London
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.238824,0.404545,0.322353,0.416364,a16f30b04d87,Sister City
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.350980,0.434242,0.433333,0.446667,532caee4e8f0,Sister City
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.657255,0.481515,0.718431,0.491212,be925d59561e,London
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.610588,0.640909,0.670196,0.650606,d8f79b7a7604,London
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,CUSTOM,"(0, 0, 0)",0.323529,0.673333,0.405490,0.685758,6a943c1d21e9,Sister City
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.200392,0.721212,0.261176,0.731212,1025da25314d,London
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,SIGNATURE,"(0, 0, 0)",0.170000,0.795000,0.440000,0.878000,13e06ad163d2,Giuliani signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,SIGNATURE,"(0, 0, 0)",0.560000,0.795000,0.840000,0.878000,12eb5f1d04e0,Livingstone signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,PERSON,"(0, 0, 0)",0.673333,0.878485,0.795686,0.890909,n81aR9V3FtrR,Ken Livingston
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.703529,0.910000,0.763529,0.920000,e3c449e21e3e,London
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,CUSTOM,"(0, 0, 0)",0.170000,0.165000,0.750000,0.390000,3a3d5da73249,Sister City Agreement calligraphic
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,CUSTOM,"(0, 0, 0)",0.262745,0.500303,0.337647,0.515758,68d3a73efcfa,"""Sister City"
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,CUSTOM,"(0, 0, 0)",0.295686,0.646364,0.360784,0.657273,6c7258bf983a,Sister Cety
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,SIGNATURE,"(0, 0, 0)",0.330000,0.700000,0.730000,0.765000,6452f6117cae,Beverly D Neill signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.355000,0.757000,0.660000,0.778000,dda1d948f492,Beverly D Neill
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,SIGNATURE,"(0, 0, 0)",0.390000,0.775000,0.720000,0.825000,27fe587ab628,Jorge Zambrano signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.561569,0.825455,0.70902,0.839091,QwM5pwbrmvIr,Jorge O . Zambrano
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.526275,0.167576,0.662353,0.179091,bbf01b0c5077,SISTER CITIES
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.557647,0.215758,0.731765,0.226364,0vWxVqfOj2ha,RICHARD M . DALEY
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.563922,0.261818,0.724706,0.272424,uyjAU1w5eYfd,ZHANG RONGMAO
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.626275,0.365758,0.694118,0.377576,b5366fcce0cc,sister city
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.623529,0.412121,0.859314,0.424545,A3VoUzeRpxgk,the Honorable Zhang Rongmao
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.200784,0.412424,0.332026,0.423939,pozln51JZNHp,Richard M . Daley
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.200784,0.444848,0.280392,0.455152,627aa4295d6f,sister cities
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,CUSTOM,"(0, 0, 0)",0.621961,0.490606,0.708235,0.505152,1bf72a364b1d,sister cities
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,SIGNATURE,"(0, 0, 0)",0.178000,0.748000,0.448000,0.820000,067e1d9924df,Richard Daley signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,SIGNATURE,"(0, 0, 0)",0.558000,0.748000,0.900000,0.820000,e0edf83ca8ad,Zhang Rongmao signature
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.730980,0.820303,0.876471,0.829697,J9WhgbiqahES,RONGMAO
/home/user/app/input/f7e18b91/bf1c2a623775423b8347fd997ac98985_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.340392,0.822424,0.428627,0.831515,dmqUTXWS8y59,RICHARD M
