image,page,label,color,xmin,ymin,xmax,ymax,id,text
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,LOCATION,"(0, 0, 0)",0.616863,0.596364,0.756078,0.609394,KHd9YsZqU01c,the City Directory
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,EMAIL_ADDRESS,"(0, 0, 0)",0.448627,0.78303,0.647451,0.796061,hGtRdSbYszMb,akaplan@sister-cities.org
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.810588,0.783333,0.840392,0.796364,YMMeSiwHlmL9,( 202
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_2.png,3,PHONE_NUMBER,"(0, 0, 0)",0.118039,0.799697,0.188802,0.81,2i2qxPxzKANO,347-8630
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.490196,0.433636,0.61451,0.444848,PblHmI57tihe,ABU DHABI
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.616863,0.472424,0.673072,0.486364,jJwnyyF5je5o,U.S.A
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.386667,0.472727,0.498431,0.484242,4frxIMzraPgh,HOUSTON
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.519608,0.472727,0.593725,0.483939,Stlh9MoIXq5X,TEXAS
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.36549,0.540303,0.573725,0.549697,tV9Yg4TnoAWX,the United States of America
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.512549,0.553636,0.636078,0.563333,SKGNXkukS0ze,the United States
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.535294,0.594848,0.614902,0.604242,pP36gq1oPxP8,Abu Dhabi
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.652549,0.595152,0.709853,0.605455,5Vq5M658D2gZ,Houston
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.222745,0.62303,0.317647,0.632727,Q2ZMSpsZigbk,Communities
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.338824,0.650303,0.396127,0.660909,KMArG8f1H4Xj,Houston
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.223137,0.650606,0.300784,0.66,rHxIvNAqFDVp,Abu Dhabi
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.665098,0.691212,0.741176,0.70303,tMSZqUraqcC4,Sister City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.80697,0.764314,0.817576,CRcNkeotrhO6,Mohammed bin Butti Al Hamed Lee
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,PERSON,"(0, 0, 0)",0.730588,0.80697,0.764314,0.816667,Dou0YNfozvLH,Lee
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,PERSON,"(0, 0, 0)",0.317255,0.807273,0.612157,0.817576,7PFFusJpaqMt,Mohammed bin Butti Al Hamed
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,LOCATION,"(0, 0, 0)",0.367451,0.824242,0.588235,0.836364,DM9u0sinP2hd,Abu Dhabi Municipality
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.439608,0.262424,0.679216,0.271818,J8dZLFdAZwf2,THe City OF New Yor«
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.461961,0.293939,0.542039,0.301515,PtFLNp2rdfXG,New York
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.564314,0.293939,0.586078,0.301515,4EkIaT8zTz3C,N.Y
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.315686,0.356364,0.572549,0.367576,UjU2wDKYMAPs,NEW YORK CITY-LONDON
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.492941,0.40303,0.612941,0.415152,fM15CZJWX066,New York City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.652549,0.403333,0.712549,0.41303,ou6OvioqsTdw,London
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.238824,0.404545,0.322353,0.416364,4oHcs96oRA4k,Sister City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.35098,0.434242,0.433333,0.446667,ovqituZ49ahY,Sister City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.758039,0.480909,0.88,0.493636,88AwPiwwdQOd,New York City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.657255,0.481515,0.718431,0.491212,gmsmSaUVFjlx,London
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.709412,0.64,0.832157,0.652424,IzFpsNod2SGD,New York City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.610588,0.640909,0.670196,0.650606,VfuReIZg8h91,London
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.323529,0.673333,0.40549,0.685758,ygF2zsGEb0K5,Sister City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.579608,0.703636,0.750588,0.716061,zrPoUItBJpDU,the City of New York
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.200392,0.721212,0.261176,0.731212,GS8ZzV6YR7FJ,London
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,PERSON,"(0, 0, 0)",0.232157,0.822424,0.311961,0.892727,3UtmfuHXdxTW,Jy W
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,PERSON,"(0, 0, 0)",0.332941,0.878485,0.795686,0.890909,ROxENGD62P3H,W. Giuliani Ken Livingston
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,PERSON,"(0, 0, 0)",0.673333,0.878485,0.795686,0.890909,eKMWxwXSrYQW,Ken Livingston
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,PERSON,"(0, 0, 0)",0.332941,0.878788,0.422745,0.889091,Nf7y5I0gK7yV,W . Giuliani
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,LOCATION,"(0, 0, 0)",0.28902,0.910303,0.408627,0.922424,eyjeWfgdbjLC,New York City
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.179216,0.27697,0.216078,0.292727,xKJoZuW4pxcM,Tas
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.528627,0.354242,0.548627,0.362121,3slPM3uksyeN,the
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.381176,0.379697,0.631373,0.395455,zKEnEFVvTStJ,City of Long Beach
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.401569,0.398485,0.531693,0.413636,pMN070W6FCyh,California
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.560784,0.398788,0.610588,0.410303,3DKlGG6TAcTB,USA
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.513333,0.416364,0.532941,0.423636,Me94FlWE2Ti7,the
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.323137,0.43,0.690588,0.445455,8rlC6a3OGEt4,City of San Pablo de Manta
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.47451,0.448788,0.664314,0.460606,elVyRPT96yol,South America
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.348627,0.449091,0.445735,0.462121,qBApMMiRKGga,Ecuador
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.268627,0.493333,0.448235,0.50697,SQc4sp1Fq3fq,ia USA and the City of San
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.32902,0.493333,0.448235,0.50697,q1AdmwvMARG7,the City of San
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.218431,0.493939,0.277516,0.50303,EpU28HDcX4Ow,Cali ia
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.218431,0.493939,0.242353,0.502121,IdcRY59yVn8R,Cali
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.289412,0.494242,0.313824,0.50303,TeeRFqrVNq0h,USA
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.718431,0.552727,g6ugCI92XAA3,patel cea
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.672157,0.552727,D644P8DruQfO,a patel
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.7,0.533636,0.718431,0.552727,mRiG60uxVfEV,cea
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.489804,0.574545,0.541569,0.593636,iEONy1rMyEcF,se Digger
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.643922,0.656061,0.702389,0.667576,9ZXC8ADeXReb,California
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.664706,0.752121,0.752941,0.764545,hf3Gvpam9eAW,Long Beach
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.583922,0.767273,0.659857,0.777879,F5V1v08Zuhm2,California
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.561569,0.825455,0.70902,0.839091,EMrRhsyU2b74,Jorge O . Zambrano
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.625882,0.855455,0.739216,0.864545,8QqNZG2P72Uv,South America
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.557647,0.215758,0.731765,0.226364,T16Mzi9KbNbl,RICHARD M . DALEY
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.576471,0.231818,0.658039,0.242727,qpoUiVbDm3zq,CHICAGO
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.563922,0.261818,0.724706,0.272424,1ojefj7gj8P4,ZHANG RONGMAO
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.567059,0.274545,0.665882,0.284848,JJK40c489KE7,SHENYANG
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.788627,0.363939,0.803137,0.373636,srze8mWm0j05,tn
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.527451,0.381212,0.587451,0.394242,xYvjsAY4bt9V,Chicago
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.629412,0.381515,0.702745,0.393939,o4nsRqQrEJvK,Shenyang
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.623529,0.412121,0.859314,0.424545,2eDPahqATTs8,the Honorable Zhang Rongmao
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.200784,0.412424,0.332026,0.423939,tm1gvPrZEcfS,Richard M . Daley
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.403529,0.41303,0.572353,0.425758,PZcKR4gU0Jwv,of the City of Chicago
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.220784,0.428485,0.371895,0.440909,3GzsE3Qp7nFo,the City of Shenyang
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.615686,0.444242,0.765621,0.457576,6yHp1Zu8VqX6,the City of Shenyang
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.431765,0.444848,0.576863,0.457879,rkaiGNFZY1y8,the City of Chicago
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.257647,0.475455,0.415294,0.488788,mXoihecvbnzg,The City of Chicago
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.461569,0.476061,0.63098,0.489091,o66JEOtZ8F7b,the City of Shenyang
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.792157,0.820303,0.876471,0.829697,V0SpKNT9RvjG,RONGMAO
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.340392,0.822424,0.428627,0.831515,kXsJSAU0Ls15,RICHARD M
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.676863,0.836061,0.765098,0.845758,rQ3fr8Mqyb6D,SHENYANG
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.286667,0.836667,0.360392,0.846061,CvlZnpSwf5ca,CHICAGO
