image,page,label,color,xmin,ymin,xmax,ymax,id,text
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.179216,0.27697,0.216078,0.292727,xKJoZuW4pxcM,Tas
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,LOCATION,"(0, 0, 0)",0.32902,0.493333,0.448235,0.50697,q1AdmwvMARG7,the City of San
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.718431,0.552727,g6ugCI92XAA3,patel cea
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.627843,0.533636,0.672157,0.552727,D644P8DruQfO,a patel
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.7,0.533636,0.718431,0.552727,mRiG60uxVfEV,cea
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.489804,0.574545,0.541569,0.593636,iEONy1rMyEcF,se Digger
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,PERSON,"(0, 0, 0)",0.561569,0.825455,0.70902,0.839091,EMrRhsyU2b74,Jorge O . Zambrano
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.557647,0.215758,0.731765,0.226364,T16Mzi9KbNbl,RICHARD M . DALEY
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.563922,0.261818,0.724706,0.272424,1ojefj7gj8P4,ZHANG RONGMAO
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,LOCATION,"(0, 0, 0)",0.788627,0.363939,0.803137,0.373636,srze8mWm0j05,tn
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.623529,0.412121,0.859314,0.424545,2eDPahqATTs8,the Honorable Zhang Rongmao
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.200784,0.412424,0.332026,0.423939,tm1gvPrZEcfS,Richard M . Daley
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.792157,0.820303,0.876471,0.829697,V0SpKNT9RvjG,RONGMAO
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_6.png,7,PERSON,"(0, 0, 0)",0.340392,0.822424,0.428627,0.831515,kXsJSAU0Ls15,RICHARD M
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_3.png,4,SIGNATURE,"(128, 0, 128)",0.30,0.795,0.78,0.825,2baf180e6a52,Signature - Mohammed bin Butti Al Hamed
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_4.png,5,SIGNATURE,"(128, 0, 128)",0.55,0.81,0.72,0.84,b4cc8708e2f8,Signature - Jorge O. Zambrano
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,SIGNATURE,"(128, 0, 128)",0.33,0.815,0.44,0.835,596854f52567,Signature - Richard M. Daley
/home/user/app/input/291635fc/d564af67a9b7444f85f18047c8b3b68f_Partnership-Agreement-Toolkit_0_0.pdf_5.png,6,SIGNATURE,"(128, 0, 128)",0.78,0.815,0.89,0.835,efb4a4da2dc1,Signature - Zhang Rongmao
