image,page,label,color,xmin,ymin,xmax,ymax,text,id
placeholder_image_2.png,3,CUSTOM,"(0, 0, 0)",0.7567,0.9227,0.7912,0.9333,Lambeth,eqaSqo7i5cK3
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.136,0.0313,0.1616,0.0425,Lambeth,9osHzAREvVfu
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.136,0.0313,0.1616,0.0425,Lambeth,dDusO2yJLICh
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.9362,0.0313,0.9619,0.0425,Lambeth,27TUoUyCh20O
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.0384,0.0314,0.0869,0.0427,Lambeth 2030,iCb107usfkV8
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.8387,0.0314,0.8872,0.0427,Lambeth 2030,KOvY6g2CFHxs
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.8387,0.0314,0.8682,0.0427,Lambeth,HZH7Kg4HV3CZ
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.5476,0.3155,0.597,0.3354,Lambeth,XFfKtwN4nPij
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.5476,0.3155,0.597,0.3354,Lambeth,e2BKG2cYDpOQ
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.5476,0.4155,0.5808,0.4293,Lambeth,7ILtXisROWUJ
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.5476,0.4155,0.5808,0.4293,Lambeth,ZAp3dWoKp4no
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.8217,0.444,0.8549,0.4578,Lambeth,bLX2mXTzzaKD
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.5869,0.4725,0.6201,0.4863,Lambeth,5x4UrFty6HOB
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.5869,0.4725,0.6201,0.4863,Lambeth,e6xNaGaPx8Aj
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.8705,0.501,0.9037,0.5148,Lambeth,GQRdfhtiwr9C
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.7087,0.558,0.7418,0.5718,Lambeth,XYTmfJQHg79g
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.6078,0.615,0.641,0.6289,Lambeth,6bOwlRGGN3q2
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.6078,0.615,0.641,0.6289,Lambeth,B5N4gPoVDvG4
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.6687,0.6578,0.7018,0.6716,Lambeth,JFzHTw8CXOTt
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.7571,0.672,0.7903,0.6859,Lambeth,kkzUgkkklYOt
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.7571,0.672,0.7903,0.6859,Lambeth,QYxAnl9ccX9r
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.7668,0.7005,0.7999,0.7144,Lambeth,0sDPMbvQFQBb
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.7668,0.7005,0.7999,0.7144,Lambeth,paeiqgYhXXoL
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.5565,0.7148,0.5896,0.7286,Lambeth,q7MaZvVndYJ9
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.8765,0.729,0.9096,0.7429,Lambeth,2mSEnIOukfEh
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.7828,0.8003,0.837,0.8142,Lambeth 2030,wkWASBnEt9xo
placeholder_image_3.png,4,CUSTOM,"(0, 0, 0)",0.9024,0.8286,0.9447,0.8456,Lambeth,6lKljZcydDUa
placeholder_image_3.png,4,PERSON,"(0, 0, 0)",0.9024,0.8286,0.9447,0.8456,Lambeth,tKqy88QcasIa
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.0389,0.0322,0.0869,0.0416,Lambeth 2030 Lambeth,ELtiEzOIvtYF
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.1351,0.0322,0.1611,0.0416,Lambeth,k9vVuIUbzkkF
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.8385,0.0322,0.8827,0.0416,Lambeth2o3o,yS1vTztu7TEu
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.9357,0.0322,0.9645,0.0416,Lambeth,knjFsWMBrZ9z
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.8599,0.065,0.894,0.118,[FACE],QGHTqKnGMKAo
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.0443,0.1078,0.3665,0.1802,Lambeth 2030,3iNriSx9z5WU
placeholder_image_4.png,5,CUSTOM,"(0, 0, 0)",0.0472,0.3053,0.1643,0.3486,Lambeth,QTVbfLoTSAA1
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.5846,0.3615,0.6706,0.4977,[FACE],UbC0RULLIEBH
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.9119,0.6716,0.9589,0.7657,[FACE],OjSRKaxwdXBf
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.7658,0.7397,0.7807,0.7637,[FACE],wiGxPg8AEWBq
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.7547,0.7548,0.7617,0.7819,[FACE],8cDYh6tFkai8
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.8049,0.7548,0.8248,0.7939,[FACE],8XhCZtlXwkCJ
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.7438,0.7628,0.7569,0.7908,[FACE],4gWCjPU7OpjD
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.7587,0.7637,0.7698,0.7916,[FACE],zQ4kjJzFrYZW
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.7658,0.7668,0.7918,0.8119,[FACE],uUix5jkLryBq
placeholder_image_4.png,5,CUSTOM_VLM_FACES,"(0, 0, 0)",0.8418,0.7748,0.8587,0.8039,[FACE],Ge3ITRlEaEnF
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.136,0.0313,0.1616,0.0425,Lambeth,0tHrHqu2CKIJ
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.9362,0.0313,0.9619,0.0425,Lambeth,7PA9hfBCX2dE
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.0384,0.0314,0.0869,0.0427,Lambeth 2030,y844Oh0c29gT
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.8387,0.0314,0.8872,0.0427,Lambeth 2030,xL0TZ9m4Uy8W
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.8387,0.0314,0.8872,0.0427,Lambeth 2030,MonJz8n8pyTr
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.3577,0.1269,0.393,0.141,Lambeth,AbfgbM5jRi7H
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.5337,0.1529,0.589,0.1771,Lambeth,580d91bf-1fc
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.7818,0.2156,0.8171,0.2297,Lambeth,rivCC5LVUIvx
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.3033,0.382,0.3386,0.3961,Lambeth,FBMhVIJXDcDg
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.3033,0.382,0.3386,0.3961,Lambeth,LUhGnDt0mi4y
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.6131,0.4774,0.6484,0.4916,Lambeth,wLbDpr7xDUBo
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.1115,0.4927,0.1468,0.5069,Lambeth,FNvvGyriI1bM
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.1115,0.4927,0.1468,0.5069,Lambeth,i0z15hr6Kt1O
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.6225,0.5497,0.6578,0.5639,Lambeth,onWMEcQ1z0EM
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.2803,0.6202,0.3156,0.6344,Lambeth,LOwJ8kCZXJPQ
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.5923,0.6466,0.6276,0.6608,Lambeth,NXuOz55VxKpU
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.06,0.6851,0.0953,0.6992,Lambeth,O0Hug4sZoSZJ
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.5435,0.7802,0.6377,0.8086," 
Lambe",EkQhs7syWe1h
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.5435,0.7802,0.6377,0.8086," 
Lambe",uNW2ljzuBehk
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.41,0.7811,0.4453,0.7952,Lambeth,vAw1dbn8vaA6
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.3375,0.8751,0.3728,0.8893,Lambeth,68T5e2JXVpgi
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.1635,0.8894,0.1988,0.9036,Lambeth,CblHab0P9KVB
placeholder_image_5.png,6,CUSTOM,"(0, 0, 0)",0.3523,0.9036,0.3876,0.9178,Lambeth,bAUT1lf9cbzo
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.0371,0.0319,0.0867,0.0419,Lambeth 2030 Lambeth,wfnMNdzSoz3w
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.1347,0.0319,0.1611,0.0419,Lambeth,dn1QN2T20jvR
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.8385,0.0322,0.8841,0.0416,Lambeth 2030 Lambeth,UEWBsT22yQjW
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.9361,0.0322,0.9647,0.0416,Lambeth,32C6LgIAVZmH
placeholder_image_6.png,7,CUSTOM - PERSON,"(0, 0, 0)",0.3632,0.4461,0.3953,0.4575,Lambeth,VrIQkK6vY5YH
placeholder_image_6.png,7,PERSON - CUSTOM,"(0, 0, 0)",0.0554,0.4666,0.1111,0.4775,Make Lambeth Lambeth,T7FN1yDy442W
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.0772,0.4666,0.1111,0.4775,Lambeth,gf5S9DOYzuge
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.3153,0.4889,0.3638,0.4997,George Floyd,yaG8MPUslHt2
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.3788,0.4889,0.434,0.4997,Sarah Everard,aoFeq8rI0Hws
placeholder_image_6.png,7,CUSTOM - PERSON,"(0, 0, 0)",0.4019,0.5887,0.4332,0.6001,Lambeth,EkqzcWUtBGoV
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.4025,0.6314,0.4358,0.6431,Lambeth,8NNGFNsxBAIP
placeholder_image_6.png,7,CUSTOM - PERSON,"(0, 0, 0)",0.2834,0.6747,0.3169,0.6856,Lambeth,1jBhuyBKSqfb
placeholder_image_6.png,7,CUSTOM,"(0, 0, 0)",0.3457,0.7739,0.387,0.7856,"Lambeth""",XMbbEd7qR15g
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.136,0.0313,0.1616,0.0425,Lambeth,Z1qV7Pk8aSbu
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.9362,0.0313,0.9619,0.0425,Lambeth,aEI4PruC6wBb
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.0384,0.0314,0.0869,0.0427,Lambeth 2030,OvMqmX0nrWAA
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.8387,0.0314,0.8872,0.0427,Lambeth 2030,Q1nVaOh7GGWC
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.8387,0.0314,0.8872,0.0427,Lambeth 2030,Yx6EuARUMD9t
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.0476,0.168,0.3527,0.2473,Lambeth 2030,BvcKelbkV5iu
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.3592,0.332,0.3913,0.346,Lambeth,imFAsycqcgs2
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.0873,0.3462,0.1193,0.3602,Lambeth,8MUEwZU00joX
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.0873,0.3462,0.1193,0.3602,Lambeth,FtYYxQMPgKEw
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.0476,0.3605,0.0797,0.3745,Lambeth,larsN2HeeMNT
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.6229,0.3878,0.6723,0.4077,Lambeth,u7QPe3yhZ0k0
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.1835,0.389,0.2155,0.403,Lambeth,QK0hJKUlDiDT
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.1835,0.389,0.2155,0.403,Lambeth,G0DFTYS8z5Ov
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.3976,0.389,0.4297,0.403,Lambeth,g02HQd6Pi1G9
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.3976,0.389,0.4297,0.403,Lambeth,rzW03PobRUl1
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.8057,0.4237,0.8551,0.4435,Lambeth,GpFWYsgDLp24
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.1663,0.4317,0.198,0.4458,Lambeth,qS1QoJpCdztp
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.1663,0.4317,0.198,0.4458,Lambeth,KFQhSX4Uh82C
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.0701,0.4602,0.1019,0.4743,Lambeth,mFEb4ZCg7Abk
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.0701,0.4602,0.1019,0.4743,Lambeth,1uSGg9RrjhSs
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.2844,0.4602,0.3164,0.4743,Lambeth,5Kt31VYL1p6i
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.2844,0.4602,0.3164,0.4743,Lambeth,AkCYzetyBX4Q
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.2035,0.5458,0.2355,0.5598,Lambeth,7j9KuiOck8PK
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.8424,0.5657,0.8919,0.5856,Lambeth,2y05HScrSmnd
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.8424,0.5657,0.8919,0.5856,Lambeth,oe3ciELwLj0E
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.657,0.5674,0.7064,0.5872,Lambeth,7ijjvnlX32Zp
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.2669,0.6169,0.3012,0.6311,Lambeth,OQECPW5ynZX2
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.0476,0.6883,0.0797,0.7023,Lambeth,N7RKJcpMtiVK
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.0476,0.6883,0.0797,0.7023,Lambeth,ZmUYqSVuVloC
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.1232,0.7168,0.1763,0.7308,Lambeth 2030,NgBXlKnHOHhZ
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.4031,0.7168,0.4347,0.7308,Lambeth,H2VpQdPcBRcv
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.1147,0.7452,0.15,0.7594,Lambeth,pqmQMo86jYQ4
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.5735,0.7755,0.6523,0.7954,Lambeth 2030,1horieRtYmsl
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.0476,0.8165,0.1039,0.8307,Lambeth 2030,JFvIUBBVwp0y
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.7933,0.8628,0.8427,0.8826,Lambeth,dBO0Gk4xb9MJ
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.7729,0.8917,0.8266,0.9109,ambeth 2030 ,ZmWStXO5WBfg
placeholder_image_7.png,8,CUSTOM,"(0, 0, 0)",0.7541,0.9012,0.8005,0.9206,Lambeth,B9ItU85J0Hv1
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.136,0.0313,0.1616,0.0425,Lambeth,FKE3hOYLO1ji
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.9362,0.0313,0.9619,0.0425,Lambeth,XxAHphKbdY5o
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.0384,0.0314,0.0869,0.0427,Lambeth 2030,AW3nzSbq5baz
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.8387,0.0314,0.8872,0.0427,Lambeth 2030,SvlxRr053IaZ
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.8387,0.0314,0.8872,0.0427,Lambeth 2030,8TKJaQtbbPuS
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.7677,0.2122,0.8878,0.2604,Lambeth,Op1U5x7k5x48
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.5476,0.3569,0.6112,0.3824,Lambeth,qja1E52gdnQT
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.572,0.5442,0.6355,0.5697,Lambeth,rycAhLHftq7f
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.2815,0.5754,0.345,0.6009,Lambeth,Yc4oe0cx4ZgA
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.2815,0.5754,0.345,0.6009,Lambeth,OprGgREgZFXH
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.7965,0.6012,0.8297,0.6151,Lambeth,hmxM0jlG2Vrd
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.0476,0.618,0.0797,0.6321,Lambeth,xsitIfVjj3ok
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.0476,0.618,0.0797,0.6321,Lambeth,8QaWBkcIB4vK
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.2571,0.6418,0.2892,0.6558,Lambeth,nlBkL5s3Lym9
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.2571,0.6418,0.2892,0.6558,Lambeth,PJKp8POpIJtd
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.7965,0.6432,0.8297,0.657,Lambeth,AfHZeNX22Kqr
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.1542,0.6608,0.1862,0.6748,Lambeth,jPQCDoorUlA0
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.7965,0.6852,0.8297,0.699,Lambeth,nP94TkpnX1bl
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.0778,0.6893,0.1098,0.7033,Lambeth,4J2BWUsK91hJ
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.3678,0.7273,0.3998,0.7413,Lambeth,PO8Ab9U9cEL7
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.3678,0.7273,0.3998,0.7413,Lambeth,Lf79JFCvkTUj
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.608,0.7439,0.6433,0.7581,Lambeth,TNKU6Ik1Z9dA
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.608,0.7439,0.6433,0.7581,Lambeth,okkrtybrvm92
placeholder_image_8.png,9,CUSTOM,"(0, 0, 0)",0.0476,0.7606,0.0797,0.7746,Lambeth,gQUN3v6ttWjK
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.0476,0.7606,0.0797,0.7746,Lambeth,GEgQaLPG0Mmj
