image,page,label,color,xmin,ymin,xmax,ymax,text,id
placeholder_image_5.png,6,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,NdQozSuFVI1u
placeholder_image_5.png,6,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,7FbfLyMgPitc
placeholder_image_5.png,6,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,RssPGhI2twiv
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,CAbSr0CYbTDK
placeholder_image_6.png,7,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,Ew9Fj2hsbN62
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,D5GOHTykoca2
placeholder_image_7.png,8,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,r6GyEkFjAQ16
placeholder_image_7.png,8,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,g4piCmRNUnXo
placeholder_image_7.png,8,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,Znv47j5c9ROJ
placeholder_image_7.png,8,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,eYfveoh3X4nF
placeholder_image_7.png,8,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,6peuub5RnVAw
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,TewhmQcusbNJ
placeholder_image_8.png,9,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,NtLbTvgXyZgM
placeholder_image_9.png,10,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,6Xqk6RvP8KdS
placeholder_image_9.png,10,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,ab2KCUNNPD8g
placeholder_image_9.png,10,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,iEOrFYxpq6ks
placeholder_image_9.png,10,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,NiYtjm3yo6da
placeholder_image_9.png,10,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,M8uytXSYsxWl
placeholder_image_9.png,10,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,ti809b0dXk3P
placeholder_image_10.png,11,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,iszSugOMl5r6
placeholder_image_10.png,11,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,N171h9Zgi1sJ
placeholder_image_11.png,12,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,AB1gqCTxLz3K
placeholder_image_11.png,12,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,RTPp9NnSlvN2
placeholder_image_11.png,12,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,RVX2pPeiKmv8
placeholder_image_11.png,12,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,ty26suwTnrqx
placeholder_image_11.png,12,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,9omMegxjutJ2
placeholder_image_11.png,12,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,IMJ4ZAvZwNtg
placeholder_image_12.png,13,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,ayHVfnvHhbyP
placeholder_image_12.png,13,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,7q8XLQZep1cu
placeholder_image_13.png,14,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,2Dfuc4H3AYfV
placeholder_image_13.png,14,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,jGZCASVv0Hly
placeholder_image_13.png,14,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,elZuu2H5ioWu
placeholder_image_13.png,14,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,ezkMbntkyZcS
placeholder_image_13.png,14,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,MZLCOdVThmXz
placeholder_image_13.png,14,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,MxGflCJrzt7T
placeholder_image_14.png,15,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,5dBkR2ntjdan
placeholder_image_14.png,15,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,nA4QR1dR1rXw
placeholder_image_15.png,16,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,hFrHwnZZbg6A
placeholder_image_15.png,16,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,9w5mNYypLiCd
placeholder_image_15.png,16,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,NjPRxswzBq7B
placeholder_image_15.png,16,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,DvahVY9cu0iJ
placeholder_image_15.png,16,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,omJdSCeiFDp4
placeholder_image_15.png,16,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,M2ijP1V3w10Z
placeholder_image_16.png,17,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,zXKpEkLFt7Tz
placeholder_image_16.png,17,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,Fb4eQ207aohQ
placeholder_image_17.png,18,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,kWvbN4vZGHqd
placeholder_image_17.png,18,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,7feC9yUeuF6q
placeholder_image_17.png,18,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,NlXIwKmFtk8d
placeholder_image_17.png,18,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,gshbUenr8JDr
placeholder_image_17.png,18,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,QiRJE40Zad1H
placeholder_image_17.png,18,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,VNMPrWiEBeGB
placeholder_image_18.png,19,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,gs4ehPvafgEk
placeholder_image_18.png,19,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,fcBXbO8vsAFN
placeholder_image_19.png,20,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,k0CHMi9GkAAA
placeholder_image_19.png,20,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,ayq1B0F4qknL
placeholder_image_19.png,20,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,Q9pNaySOJezq
placeholder_image_19.png,20,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,p4XhIyg0CsNH
placeholder_image_19.png,20,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,EwF87HPn8aBN
placeholder_image_19.png,20,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,2tF106S3hHiu
placeholder_image_20.png,21,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,tUszMP7oZU9S
placeholder_image_20.png,21,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,j2hJo42az27t
placeholder_image_21.png,22,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,nu9Rh5uG1sUv
placeholder_image_21.png,22,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,qC1pEjvnAmCV
placeholder_image_21.png,22,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,s98Yiycg074Q
placeholder_image_21.png,22,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,8p4gqpwc2IUi
placeholder_image_21.png,22,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,S5uaE2KEVPRd
placeholder_image_21.png,22,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,Wpbn5XIEDX8s
placeholder_image_22.png,23,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,pcy64BxKfrGo
placeholder_image_22.png,23,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,oUgAZS3ULOHO
placeholder_image_23.png,24,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,rQJZkOR248vH
placeholder_image_23.png,24,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,wsynYLTPDtC0
placeholder_image_23.png,24,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,yWNbIByBanvk
placeholder_image_23.png,24,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,ikk5KmqfQtAB
placeholder_image_23.png,24,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,m0d3eiP5pMTO
placeholder_image_23.png,24,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,jnaWx5Ch3K7r
placeholder_image_24.png,25,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,TqSfDEbOIuP3
placeholder_image_24.png,25,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,Z2MP9K1fA159
placeholder_image_25.png,26,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,SCjZEI66iEHS
placeholder_image_25.png,26,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,ARNJWpBLA1xC
placeholder_image_25.png,26,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,l0zQhpQpOQjj
placeholder_image_25.png,26,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,VDmCQyzWIjqZ
placeholder_image_25.png,26,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,XsHAoeSlJrxw
placeholder_image_25.png,26,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,Dmt2TBIhlaBz
placeholder_image_26.png,27,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,hHTOrTEk5ZSX
placeholder_image_26.png,27,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,VExwEtyt6lxK
placeholder_image_27.png,28,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,kG8l1LbZcsph
placeholder_image_27.png,28,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,iVykftvR05Nb
placeholder_image_27.png,28,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,XVUO9XmiA7oC
placeholder_image_27.png,28,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,K6NDiEsn4fS0
placeholder_image_27.png,28,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,onF1KvFSO9pt
placeholder_image_27.png,28,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,Z2h4ehyxBfYq
placeholder_image_28.png,29,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,dAFYwC8uqDtA
placeholder_image_28.png,29,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,nKYJSZ8iPQSH
placeholder_image_29.png,30,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,2jSDFTAyLud6
placeholder_image_29.png,30,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,rUZRAnLHKDqB
placeholder_image_29.png,30,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,WTCR3duVXQ96
placeholder_image_29.png,30,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,CGf3RF4D6etO
placeholder_image_29.png,30,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,ul8Kk4HYsQrZ
placeholder_image_29.png,30,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,hVqK63X25vre
placeholder_image_30.png,31,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,inXlUm9G1hDC
placeholder_image_30.png,31,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,Mb0m6KkHAcM0
placeholder_image_31.png,32,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,ZiIXRDGPCdI5
placeholder_image_31.png,32,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,eMEdlCtLoQxu
placeholder_image_31.png,32,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,d4AbazZKJPTT
placeholder_image_31.png,32,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,JbEG8CxdJ4MX
placeholder_image_31.png,32,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,VuMux40FGtiU
placeholder_image_31.png,32,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,E258g9l1FaCS
placeholder_image_32.png,33,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,MrrK52bISgzW
placeholder_image_32.png,33,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,SGOzNgusw34q
placeholder_image_33.png,34,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,gNi6VyJbmloo
placeholder_image_33.png,34,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,M4iBQjA0E4Zh
placeholder_image_33.png,34,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,QdPf27AMxNsf
placeholder_image_33.png,34,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,3xfbX2CPbH46
placeholder_image_33.png,34,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,pxaZjQxmtUdv
placeholder_image_33.png,34,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,MO4KTmXaUDd8
placeholder_image_34.png,35,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,hiQIXpge8WrE
placeholder_image_34.png,35,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,UDdVWSw9pSsR
placeholder_image_35.png,36,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,cPIKuEbTUnK5
placeholder_image_35.png,36,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,RXJPrFGln7BF
placeholder_image_35.png,36,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,RJ55j8KzEPFE
placeholder_image_35.png,36,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,UH6cswfrRDE0
placeholder_image_35.png,36,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,5WTOvSLcJglq
placeholder_image_35.png,36,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,wLRx8iU4YGt6
placeholder_image_36.png,37,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,BLJr5vAjFKoY
placeholder_image_36.png,37,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,sQ5DgD38NL6e
placeholder_image_37.png,38,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,QCY2DsifZA1q
placeholder_image_37.png,38,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,gH8B890sCsCJ
placeholder_image_37.png,38,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,Bks1ys4WT6je
placeholder_image_37.png,38,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,2iE7md16m9JV
placeholder_image_37.png,38,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,9WPkgERH5sbF
placeholder_image_37.png,38,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,ukXua6WY9vbj
placeholder_image_38.png,39,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,ZJjlVi3vD4ud
placeholder_image_38.png,39,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,xlgem6misL26
placeholder_image_39.png,40,PERSON,"(0, 0, 0)",0.2212,0.5095,0.3155,0.5269,Jane Smith,9uHOOq958onN
placeholder_image_39.png,40,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5296,0.3115,0.547,01234 567890,BrgMIfIHdLQ7
placeholder_image_39.png,40,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5498,0.5092,0.5672,jane.smith@springfieldcouncil.gov.uk,3GMqGImuFdPb
placeholder_image_39.png,40,PERSON,"(0, 0, 0)",0.1534,0.6791,0.2775,0.6965,Robert Brown,H9kxfAo2UjIB
placeholder_image_39.png,40,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.7799,0.3084,0.7973,01234 567891,LSr6qMyEMDv4
placeholder_image_39.png,40,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8,0.5274,0.8174,robert.brown@springfieldcouncil.gov.uk,W0QfZzv9dIjp
placeholder_image_40.png,41,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,vBhehM3z8zdM
placeholder_image_40.png,41,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,khOomMcEqXG9
placeholder_image_41.png,42,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,x3DPQIht0DgK
placeholder_image_41.png,42,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,JJj6TPjK0wci
placeholder_image_41.png,42,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,5nX9ICwaqe5C
placeholder_image_41.png,42,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,7QoFcF7hqdqn
placeholder_image_41.png,42,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,1myGkZ8ew4tW
placeholder_image_41.png,42,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,Bpeo6JgDL6B3
placeholder_image_42.png,43,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,uE3QP8AXZcQF
placeholder_image_42.png,43,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,7e9RyRGQK8mn
placeholder_image_43.png,44,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,6q9gvGYFuzvV
placeholder_image_43.png,44,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,AddDnD7brtfW
placeholder_image_43.png,44,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,SUEF7kA7DBOm
placeholder_image_43.png,44,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,ltNDHlDq3UrR
placeholder_image_43.png,44,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,YTFc3Vt15QTX
placeholder_image_43.png,44,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,ZFXO6Pyz4lwl
placeholder_image_44.png,45,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,28lKxzJAZQFf
placeholder_image_44.png,45,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,m8w9PwtlNZBq
placeholder_image_45.png,46,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,nK8M6aR7mEKC
placeholder_image_45.png,46,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,AI4DvjMFcumc
placeholder_image_45.png,46,EMAIL_ADDRESS,"(0, 0, 0)",0.1831,0.5795,0.5092,0.5969,jane.smith@springfieldcouncil.gov.uk,nm6Ji7vpKC7I
placeholder_image_45.png,46,PERSON,"(0, 0, 0)",0.1534,0.7088,0.2775,0.7262,Robert Brown,69JFcUWdNkfh
placeholder_image_45.png,46,PHONE_NUMBER,"(0, 0, 0)",0.1861,0.8096,0.3084,0.827,01234 567891,BExmZPmvz5oJ
placeholder_image_45.png,46,EMAIL_ADDRESS,"(0, 0, 0)",0.1801,0.8297,0.5274,0.8471,robert.brown@springfieldcouncil.gov.uk,lGHfGQoKb0uM
placeholder_image_46.png,47,PERSON,"(0, 0, 0)",0.1519,0.092,0.2314,0.1094,John Doe,PVG8Oqo8h5Fv
placeholder_image_46.png,47,PERSON,"(0, 0, 0)",0.1978,0.1916,0.2334,0.209,Doe,nfFq4JUpGWsq
placeholder_image_47.png,48,PERSON,"(0, 0, 0)",0.2212,0.5391,0.3155,0.5565,Jane Smith,BiwsHNdKMZEb
placeholder_image_47.png,48,PHONE_NUMBER,"(0, 0, 0)",0.1891,0.5592,0.3115,0.5766,01234 567890,4OGjf0iYke63
